SalesChannel,WarehouseCode,OrderDate,ShipDate,DeliveryDate,SalesRegion,CustomerName,StoreLocation,ProductName,OrderQuantity,DiscountApplied,UnitPrice,UnitCost
Online,WARE-MKL1006,2020-10-30,2020-11-14,2020-11-15,Midwest,Capweld ,Wisconsin,Collectibles,3,0.075,6539.2,2942.64
Wholesale,WARE-XYS1001,2020-10-30,2020-11-03,2020-11-08,Northeast,Mylan Corp,California,Cocktail Glasses,3,0.1,1105.5,729.63
In-Store,WARE-NMK1003,2020-10-30,2020-11-25,2020-11-28,West,O.E. Ltd,California,Dining Furniture,3,0.075,1098.8,879.04
Online,WARE-MKL1006,2020-10-30,2020-11-24,2020-12-03,West,ETUDE Ltd,Washington,Computers,3,0.15,884.4,725.208
Online,WARE-UHY1004,2020-10-30,2020-11-27,2020-12-05,South,Dharma Ltd,North Carolina,Outdoor Furniture,6,0.3,1755.4,877.7
In-Store,WARE-NBV1002,2020-10-30,2020-11-23,2020-11-24,South,Procter Corp,California,Vases,4,0.05,1098.8,648.292
In-Store,WARE-NMK1003,2020-10-30,2020-11-12,2020-11-20,Midwest,E. Ltd,Connecticut,Wall Frames,1,0.15,1065.3,458.079
Wholesale,WARE-XYS1001,2020-10-30,2020-11-01,2020-11-10,South,OHTA'S Corp,California,Blankets,5,0.075,1815.7,980.478
In-Store,WARE-UHY1004,2020-10-30,2020-11-23,2020-11-24,West,Llorens Ltd,North Carolina,Table Linens,5,0.2,5152.3,2576.15
In-Store,WARE-NMK1003,2020-10-31,2020-11-11,2020-11-18,Northeast,OHTA'S Corp,Indiana,Phones,1,0.15,2579.5,1212.365
In-Store,WARE-PUJ1005,2020-10-31,2020-11-03,2020-11-10,South,"Fenwal, Corp",Texas,Stemware,3,0.2,891.1,356.44
Online,WARE-NMK1003,2020-10-31,2020-11-13,2020-11-23,Midwest,Sundial ,Illinois,Dining Furniture,1,0.075,1038.5,591.945
In-Store,WARE-UHY1004,2020-10-31,2020-11-17,2020-11-27,South,Eminence Corp,New Jersey,Cocktail Glasses,8,0.15,951.4,704.036
Wholesale,WARE-XYS1001,2020-10-31,2020-11-10,2020-11-19,West,Prasco Group,California,Clocks,6,0.075,931.3,651.91
Online,WARE-UHY1004,2020-10-31,2020-11-09,2020-11-10,Midwest,Burt's Corp,Massachusetts,Bedroom Furniture,1,0.1,3450.5,2346.34
Distributor,WARE-UHY1004,2020-10-31,2020-11-10,2020-11-14,Midwest,Burt's Corp,North Carolina,Candleholders,1,0.1,998.3,628.929
In-Store,WARE-UHY1004,2020-10-31,2020-11-05,2020-11-08,Midwest,Avon Corp,North Dakota,Candles,3,0.1,3932.9,2831.688
In-Store,WARE-XYS1001,2020-10-31,2020-11-10,2020-11-16,Northeast,Burt's Corp,California,Bathroom Furniture,2,0.15,3698.4,3106.656
In-Store,WARE-NMK1003,2020-10-31,2020-11-08,2020-11-11,West,Llorens Ltd,District of Columbia,Wall Frames,5,0.2,1788.9,966.006
In-Store,WARE-NMK1003,2020-10-31,2020-11-23,2020-11-28,Midwest,Trigen ,Indiana,Cocktail Glasses,6,0.05,971.5,777.2
Online,WARE-PUJ1005,2020-10-31,2020-11-09,2020-11-15,Midwest,Llorens Ltd,Texas,Vases,3,0.05,2525.9,1742.871
In-Store,WARE-XYS1001,2020-11-01,2020-11-03,2020-11-12,Northeast,Procter Corp,Alabama,Table Lamps,2,0.1,2391.9,1363.383
In-Store,WARE-NMK1003,2020-11-01,2020-11-14,2020-11-20,Midwest,Llorens Ltd,Florida,Collectibles,8,0.15,991.6,743.7
Online,WARE-MKL1006,2020-11-01,2020-11-25,2020-11-30,Northeast,Linde ,Texas,Wreaths,2,0.1,234.5,157.115
In-Store,WARE-NMK1003,2020-11-01,2020-11-27,2020-12-02,Midwest,Burt's Corp,Illinois,Ornaments,4,0.075,3886,1904.14
Distributor,WARE-NMK1003,2020-11-01,2020-11-10,2020-11-11,Midwest,Avon Corp,Illinois,Floral,4,0.3,5246.1,3619.809
In-Store,WARE-PUJ1005,2020-11-01,2020-11-07,2020-11-15,South,Llorens Ltd,Texas,Cookware,4,0.2,3973.1,2185.205
Distributor,WARE-PUJ1005,2020-11-01,2020-11-16,2020-11-19,Midwest,Medline ,New York,Phones,1,0.075,227.8,107.066
In-Store,WARE-PUJ1005,2020-11-01,2020-11-28,2020-12-03,South,Niconovum Corp,Ohio,Table Lamps,2,0.2,167.5,73.7
In-Store,WARE-NBV1002,2020-11-01,2020-11-07,2020-11-09,West,O.E. Ltd,California,Furniture Cushions,7,0.2,1051.9,662.697
Wholesale,WARE-PUJ1005,2020-11-01,2020-11-16,2020-11-26,West,Amylin Group,Texas,Bathroom Furniture,3,0.15,2217.7,1153.204
Distributor,WARE-PUJ1005,2020-11-01,2020-11-26,2020-12-02,Northeast,WakeFern ,Texas,Photo Frames,8,0.075,1132.3,951.132
Online,WARE-UHY1004,2020-11-01,2020-11-18,2020-11-26,West,OUR Ltd,New Jersey,Festive,3,0.05,1085.4,477.576
Online,WARE-PUJ1005,2020-11-01,2020-11-14,2020-11-19,West,Burt's Corp,Texas,Candles,3,0.3,958.1,603.603
Online,WARE-PUJ1005,2020-11-01,2020-11-11,2020-11-19,South,U.S. Ltd,Tennessee,Accessories,5,0.15,3651.5,2409.99
Online,WARE-MKL1006,2020-11-02,2020-11-04,2020-11-09,West,Apollo Ltd,Washington,Dinnerware,1,0.2,1996.6,1098.13
Online,WARE-NMK1003,2020-11-02,2020-11-25,2020-11-30,Northeast,Ascend Ltd,Florida,Serveware,5,0.05,3631.4,2033.584
Online,WARE-MKL1006,2020-11-02,2020-11-08,2020-11-09,South,Mylan Corp,Utah,Festive,4,0.075,6472.2,5371.926
In-Store,WARE-NMK1003,2020-11-02,2020-11-26,2020-11-29,Northeast,WakeFern ,Illinois,Cocktail Glasses,4,0.1,1896.1,1573.763
Distributor,WARE-PUJ1005,2020-11-02,2020-11-29,2020-12-09,Midwest,"3LAB, Ltd",Texas,Dining Furniture,8,0.15,1835.8,1193.27
In-Store,WARE-PUJ1005,2020-11-02,2020-11-08,2020-11-12,West,Prasco Group,Texas,Phones,2,0.2,3966.4,1626.224
In-Store,WARE-NMK1003,2020-11-03,2020-11-25,2020-12-05,Midwest,S.S.S. Group,District of Columbia,Computers,6,0.05,2860.9,1316.014
Wholesale,WARE-PUJ1005,2020-11-03,2020-11-18,2020-11-22,South,Apollo Ltd,Pennsylvania,Floral,2,0.05,1983.2,1606.392
Online,WARE-UHY1004,2020-11-03,2020-11-28,2020-11-30,West,Weimei Corp,New York,Outdoor Decor,1,0.4,1132.3,622.765
Online,WARE-PUJ1005,2020-11-03,2020-11-18,2020-11-19,Midwest,"PEDIFIX, Corp",Ohio,Wall Frames,1,0.15,991.6,436.304
Wholesale,WARE-NMK1003,2020-11-03,2020-11-30,2020-12-01,Northeast,Dharma Ltd,Illinois,Bean Bags,5,0.05,2566.1,1026.44
Wholesale,WARE-NMK1003,2020-11-03,2020-11-30,2020-12-10,Northeast,Ei ,Colorado,Sculptures,5,0.4,1165.8,617.874
Wholesale,WARE-XYS1001,2020-11-03,2020-11-11,2020-11-16,West,OHTA'S Corp,California,Home Fragrances,4,0.2,268,152.76
Online,WARE-MKL1006,2020-11-03,2020-11-22,2020-11-24,West,Select ,Texas,Accessories,5,0.1,214.4,126.496
Online,WARE-PUJ1005,2020-11-04,2020-11-19,2020-11-23,Midwest,Qualitest ,New York,Audio,2,0.1,167.5,125.625
In-Store,WARE-NMK1003,2020-11-04,2020-11-21,2020-11-22,Midwest,Eminence Corp,Illinois,Rugs,2,0.1,1139,455.6
Wholesale,WARE-NMK1003,2020-11-04,2020-11-13,2020-11-21,South,Wuxi Group,Indiana,Audio,2,0.075,2519.2,1435.944
In-Store,WARE-UHY1004,2020-11-04,2020-11-16,2020-11-25,Northeast,Sundial ,New York,Pendants,8,0.15,2653.2,1167.408
In-Store,WARE-XYS1001,2020-11-04,2020-11-27,2020-12-03,Midwest,Rochester Ltd,California,Home Fragrances,3,0.075,167.5,142.375
In-Store,WARE-NMK1003,2020-11-04,2020-11-14,2020-11-23,Northeast,Ole Group,Louisiana,Bathroom Furniture,8,0.05,1963.1,1629.373
Distributor,WARE-XYS1001,2020-11-04,2020-11-22,2020-11-25,Midwest,ETUDE Ltd,California,Audio,2,0.1,174.2,74.906
Wholesale,WARE-NMK1003,2020-11-05,2020-11-11,2020-11-17,Northeast,Nipro ,Illinois,TV and video,1,0.15,3463.9,2909.676
In-Store,WARE-UHY1004,2020-11-05,2020-12-01,2020-12-11,Midwest,Eminence Corp,North Carolina,Table Linens,4,0.05,4006.6,3165.214
Distributor,WARE-PUJ1005,2020-11-05,2020-11-22,2020-12-02,Midwest,"PEDIFIX, Corp",Tennessee,Wine Storage,3,0.075,3959.7,1742.268
In-Store,WARE-UHY1004,2020-11-05,2020-11-20,2020-11-28,Midwest,Uriel Group,North Carolina,Dinnerware,8,0.075,1822.4,1221.008
Distributor,WARE-MKL1006,2020-11-05,2020-11-13,2020-11-15,Northeast,Medsep Group,Utah,Outdoor Decor,7,0.075,2311.5,1525.59
In-Store,WARE-MKL1006,2020-11-05,2020-11-18,2020-11-27,West,"Elorac, Corp",Wisconsin,Table Linens,7,0.1,891.1,623.77
In-Store,WARE-NMK1003,2020-11-05,2020-11-30,2020-12-08,Midwest,Ascend Ltd,Florida,Ornaments,4,0.05,207.7,97.619
In-Store,WARE-NMK1003,2020-11-05,2020-11-07,2020-11-12,Midwest,O.E. Ltd,Illinois,Floor Lamps,3,0.05,1279.7,678.241
In-Store,WARE-NMK1003,2020-11-05,2020-11-10,2020-11-16,Northeast,WakeFern ,Illinois,Audio,8,0.15,227.8,100.232
In-Store,WARE-NMK1003,2020-11-06,2020-11-19,2020-11-28,Midwest,Linde ,Illinois,Bathroom Furniture,3,0.05,1018.4,661.96
In-Store,WARE-XYS1001,2020-11-06,2020-11-12,2020-11-21,Northeast,Weimei Corp,Alabama,TV and video,3,0.075,3939.6,1851.612
Wholesale,WARE-NMK1003,2020-11-06,2020-12-02,2020-12-11,Northeast,S.S.S. Group,Illinois,Audio,7,0.05,1005,572.85
In-Store,WARE-PUJ1005,2020-11-06,2020-11-24,2020-11-26,West,Mylan Corp,Texas,Wreaths,8,0.05,1085.4,835.758
In-Store,WARE-UHY1004,2020-11-06,2020-11-26,2020-12-05,Northeast,"Apotheca, Ltd",New Hampshire,Dining Furniture,8,0.15,3872.6,2749.546
Wholesale,WARE-PUJ1005,2020-11-06,2020-11-18,2020-11-21,South,Sundial ,Texas,Outdoor Decor,6,0.075,4006.6,2283.762
In-Store,WARE-XYS1001,2020-11-06,2020-11-13,2020-11-14,West,New Ltd,California,Bean Bags,8,0.05,234.5,126.63
Distributor,WARE-PUJ1005,2020-11-07,2020-11-09,2020-11-13,Northeast,Niconovum Corp,Tennessee,Bean Bags,5,0.05,1078.7,701.155
Distributor,WARE-NMK1003,2020-11-07,2020-11-29,2020-12-06,Midwest,Mylan Corp,Colorado,Wreaths,4,0.075,2525.9,1288.209
Online,WARE-NMK1003,2020-11-07,2020-11-15,2020-11-20,West,Llorens Ltd,Illinois,Bathroom Furniture,2,0.1,2385.2,1645.788
In-Store,WARE-XYS1001,2020-11-07,2020-11-24,2020-12-03,Northeast,Select ,Arizona,Platters,4,0.075,201,168.84
Online,WARE-PUJ1005,2020-11-07,2020-12-02,2020-12-05,South,OUR Ltd,Tennessee,Serveware,4,0.3,1051.9,704.773
Wholesale,WARE-NMK1003,2020-11-08,2020-11-12,2020-11-22,West,Prasco Group,California,TV and video,2,0.075,911.2,446.488
Online,WARE-MKL1006,2020-11-08,2020-12-04,2020-12-05,West,Dharma Ltd,Utah,Sculptures,8,0.1,1748.7,1206.603
In-Store,WARE-PUJ1005,2020-11-08,2020-11-17,2020-11-19,Northeast,Bare ,New York,Mirrors,3,0.05,1252.9,764.269
Distributor,WARE-UHY1004,2020-11-08,2020-12-04,2020-12-09,Midwest,Medline ,Nevada,Wall Frames,5,0.4,3886,2914.5
Distributor,WARE-XYS1001,2020-11-08,2020-11-24,2020-11-26,Midwest,"Apotheca, Ltd",Arizona,Floor Lamps,6,0.15,984.9,827.316
Online,WARE-UHY1004,2020-11-08,2020-11-23,2020-11-28,West,Ei ,New Jersey,Vases,4,0.05,1098.8,846.076
In-Store,WARE-NMK1003,2020-11-08,2020-11-16,2020-11-18,West,O.E. Ltd,Illinois,Phones,7,0.15,1132.3,928.486
Online,WARE-MKL1006,2020-11-08,2020-11-18,2020-11-20,Midwest,Burt's Corp,Texas,Wreaths,5,0.1,5239.4,3824.762
Online,WARE-NBV1002,2020-11-09,2020-11-25,2020-11-30,South,Select ,California,Cookware,7,0.2,194.3,108.808
In-Store,WARE-PUJ1005,2020-11-09,2020-11-14,2020-11-15,Midwest,Niconovum Corp,Ohio,Cocktail Glasses,3,0.1,2673.3,1229.718
Online,WARE-NMK1003,2020-11-09,2020-11-26,2020-12-03,West,Eminence Corp,Indiana,Cocktail Glasses,4,0.1,938,665.98
In-Store,WARE-XYS1001,2020-11-09,2020-11-13,2020-11-23,Midwest,Procter Corp,Arizona,Rugs,2,0.3,2606.3,1668.032
Online,WARE-NMK1003,2020-11-09,2020-11-28,2020-12-06,Midwest,S.S.S. Group,Connecticut,Blankets,7,0.05,1025.1,871.335
In-Store,WARE-NMK1003,2020-11-09,2020-11-12,2020-11-14,Northeast,Nipro ,Indiana,Candleholders,8,0.05,247.9,143.782
Distributor,WARE-UHY1004,2020-11-09,2020-11-21,2020-11-28,Midwest,O.E. Ltd,Michigan,Table Linens,8,0.1,1916.2,1341.34
Online,WARE-NBV1002,2020-11-09,2020-11-27,2020-12-05,South,E. Ltd,California,Vanities,4,0.05,1721.9,1084.797
In-Store,WARE-PUJ1005,2020-11-09,2020-12-07,2020-12-17,Northeast,Capweld ,South Carolina,Computers,8,0.15,1038.5,726.95
Wholesale,WARE-XYS1001,2020-11-10,2020-11-13,2020-11-21,West,U.S. Ltd,California,Wreaths,4,0.05,2921.2,2103.264
Distributor,WARE-UHY1004,2020-11-10,2020-11-15,2020-11-18,Midwest,Ohio ,Louisiana,Bakeware,8,0.075,5031.7,4226.628
In-Store,WARE-NBV1002,2020-11-10,2020-11-13,2020-11-18,West,Dharma Ltd,California,Bakeware,6,0.05,3859.2,2083.968
Wholesale,WARE-UHY1004,2020-11-10,2020-11-28,2020-12-08,Northeast,"Exact-Rx, Corp",North Carolina,Stemware,4,0.2,991.6,515.632
In-Store,WARE-PUJ1005,2020-11-10,2020-11-28,2020-12-07,Northeast,OHTA'S Corp,Pennsylvania,Clocks,1,0.05,904.5,361.8
In-Store,WARE-NMK1003,2020-11-10,2020-11-29,2020-12-09,Northeast,Qualitest ,Florida,Accessories,6,0.05,6365,5028.35
Online,WARE-NMK1003,2020-11-10,2020-12-03,2020-12-11,West,Pure Group,Florida,Bar Tools,6,0.4,1165.8,606.216
Distributor,WARE-NMK1003,2020-11-10,2020-11-20,2020-11-28,Midwest,Trigen ,Indiana,Table Linens,5,0.05,3711.8,2598.26
Online,WARE-MKL1006,2020-11-11,2020-11-29,2020-12-04,South,ETUDE Ltd,Wisconsin,Cookware,6,0.05,3959.7,2138.238
Online,WARE-NMK1003,2020-11-11,2020-12-09,2020-12-18,West,Select ,Connecticut,Vanities,7,0.15,1031.8,815.122
In-Store,WARE-NMK1003,2020-11-11,2020-11-20,2020-11-23,Midwest,Medsep Group,Colorado,Wardrobes,8,0.2,6365,5219.3
Online,WARE-XYS1001,2020-11-11,2020-11-15,2020-11-23,South,"3LAB, Ltd",California,Wine Storage,5,0.05,2559.4,1023.76
Distributor,WARE-PUJ1005,2020-11-11,2020-11-15,2020-11-20,Midwest,"PEDIFIX, Corp",Texas,Vases,5,0.075,6452.1,4387.428
Wholesale,WARE-NMK1003,2020-11-11,2020-11-24,2020-11-25,South,"Elorac, Corp",Florida,Stemware,6,0.075,247.9,111.555
Distributor,WARE-XYS1001,2020-11-11,2020-11-20,2020-11-29,Midwest,Dharma Ltd,California,Wreaths,6,0.075,1728.6,1382.88
In-Store,WARE-UHY1004,2020-11-12,2020-11-22,2020-11-23,West,OUR Ltd,Missouri,Outdoor Decor,2,0.1,1132.3,600.119
In-Store,WARE-NBV1002,2020-11-12,2020-11-22,2020-11-25,Midwest,Ohio ,California,Pendants,3,0.05,3953,2608.98
Wholesale,WARE-XYS1001,2020-11-12,2020-12-09,2020-12-15,West,21st Ltd,California,Home Fragrances,5,0.075,998.3,419.286
Online,WARE-PUJ1005,2020-11-12,2020-11-26,2020-11-27,Midwest,Eminence Corp,Ohio,Wardrobes,7,0.05,1072,857.6
Wholesale,WARE-UHY1004,2020-11-12,2020-12-06,2020-12-16,Northeast,Sundial ,New York,Serveware,7,0.075,5400.2,2322.086
Wholesale,WARE-XYS1001,2020-11-12,2020-11-16,2020-11-20,South,S.S.S. Group,Arizona,Floral,8,0.05,1755.4,754.822
Distributor,WARE-NMK1003,2020-11-12,2020-12-07,2020-12-13,Midwest,Qualitest ,Colorado,Vases,8,0.2,2458.9,1278.628
Online,WARE-PUJ1005,2020-11-12,2020-12-03,2020-12-13,Midwest,Victory Ltd,Pennsylvania,Ornaments,8,0.15,1849.2,887.616
Online,WARE-UHY1004,2020-11-12,2020-11-27,2020-12-07,Northeast,"Elorac, Corp",Minnesota,Ornaments,3,0.2,1715.2,1063.424
In-Store,WARE-NMK1003,2020-11-12,2020-12-05,2020-12-06,West,Trigen ,Indiana,Audio,1,0.05,1011.7,526.084
Wholesale,WARE-UHY1004,2020-11-12,2020-12-09,2020-12-17,West,Select ,Massachusetts,Basketball,8,0.05,1078.7,798.238
Distributor,WARE-MKL1006,2020-11-13,2020-12-01,2020-12-07,South,Procter Corp,Washington,Furniture Cushions,8,0.075,1011.7,404.68
In-Store,WARE-XYS1001,2020-11-13,2020-11-27,2020-11-28,Midwest,Trigen ,California,Basketball,3,0.05,1025.1,656.064
In-Store,WARE-MKL1006,2020-11-13,2020-12-05,2020-12-15,Northeast,Burt's Corp,Texas,Sculptures,6,0.05,1775.5,1260.605
In-Store,WARE-NMK1003,2020-11-13,2020-12-10,2020-12-15,West,Amylin Group,Indiana,Baseball,3,0.2,1112.2,478.246
Wholesale,WARE-PUJ1005,2020-11-13,2020-11-15,2020-11-16,Northeast,Pure Group,Tennessee,Floor Lamps,8,0.05,716.9,465.985
In-Store,WARE-PUJ1005,2020-11-13,2020-11-24,2020-12-04,Northeast,Linde ,Oklahoma,Wreaths,8,0.2,2633.1,1764.177
Distributor,WARE-UHY1004,2020-11-13,2020-12-11,2020-12-17,Midwest,Nipro ,New Jersey,Sculptures,4,0.2,871,653.25
Online,WARE-NMK1003,2020-11-14,2020-11-16,2020-11-18,South,Select ,Illinois,Bedroom Furniture,8,0.05,984.9,512.148
Online,WARE-UHY1004,2020-11-14,2020-12-04,2020-12-13,West,Linde ,Louisiana,Collectibles,7,0.1,1105.5,884.4
In-Store,WARE-MKL1006,2020-11-14,2020-12-08,2020-12-12,Midwest,"PEDIFIX, Corp",Washington,Clocks,6,0.075,3068.6,1442.242
Online,WARE-NBV1002,2020-11-14,2020-12-12,2020-12-14,West,O.E. Ltd,California,Wall Coverings,3,0.05,2371.8,1541.67
Online,WARE-UHY1004,2020-11-14,2020-11-30,2020-12-02,South,O.E. Ltd,Massachusetts,Basketball,4,0.2,3470.6,2221.184
In-Store,WARE-NBV1002,2020-11-14,2020-11-17,2020-11-26,West,Ascend Ltd,California,Mirrors,6,0.075,180.9,103.113
In-Store,WARE-PUJ1005,2020-11-14,2020-12-01,2020-12-04,West,21st Ltd,New York,Floral,1,0.15,1139,945.37
Online,WARE-NMK1003,2020-11-14,2020-11-18,2020-11-19,South,Procter Corp,Illinois,Table Lamps,6,0.05,850.9,578.612
Online,WARE-PUJ1005,2020-11-14,2020-12-11,2020-12-17,Northeast,U.S. Ltd,Pennsylvania,Bathroom Furniture,3,0.15,3055.2,1894.224
In-Store,WARE-MKL1006,2020-11-14,2020-11-29,2020-12-09,West,21st Ltd,Texas,Wine Storage,5,0.15,2619.7,1414.638
Online,WARE-NMK1003,2020-11-14,2020-12-05,2020-12-08,Midwest,Winthrop ,Florida,Outdoor Furniture,8,0.1,1983.2,1685.72
In-Store,WARE-XYS1001,2020-11-15,2020-11-26,2020-12-05,Midwest,"3LAB, Ltd",California,Phones,1,0.05,3772.1,1961.492
In-Store,WARE-UHY1004,2020-11-15,2020-11-19,2020-11-22,Midwest,Select ,Michigan,Computers,8,0.15,221.1,139.293
Distributor,WARE-MKL1006,2020-11-15,2020-12-03,2020-12-13,West,"3LAB, Ltd",Texas,Pendants,6,0.075,864.3,579.081
In-Store,WARE-PUJ1005,2020-11-15,2020-12-06,2020-12-13,Midwest,Wuxi Group,New York,Bar Tools,3,0.2,1715.2,926.208
Online,WARE-NMK1003,2020-11-15,2020-12-03,2020-12-11,Northeast,Prasco Group,Illinois,Platters,6,0.075,5869.2,2347.68
Wholesale,WARE-NMK1003,2020-11-15,2020-12-10,2020-12-17,South,U.S. Ltd,Illinois,Ornaments,1,0.05,167.5,97.15
In-Store,WARE-MKL1006,2020-11-15,2020-11-18,2020-11-19,Northeast,Ei ,Texas,Wall Frames,5,0.2,2304.8,1912.984
Online,WARE-NMK1003,2020-11-16,2020-12-02,2020-12-06,South,Dharma Ltd,Iowa,Outdoor Furniture,7,0.3,1132.3,781.287
Online,WARE-NMK1003,2020-11-16,2020-12-13,2020-12-14,South,Nipro ,Louisiana,Wall Frames,3,0.1,3289.7,1677.747
In-Store,WARE-PUJ1005,2020-11-16,2020-11-30,2020-12-03,West,Trigen ,Texas,Serveware,1,0.05,3738.6,1869.3
Distributor,WARE-UHY1004,2020-11-16,2020-12-04,2020-12-10,Midwest,E. Ltd,North Carolina,Ornaments,7,0.05,3879.3,1745.685
In-Store,WARE-NMK1003,2020-11-16,2020-11-23,2020-11-24,South,E. Ltd,Georgia,Wall Coverings,3,0.05,6224.3,3672.337
Distributor,WARE-NMK1003,2020-11-16,2020-12-10,2020-12-16,West,Ei ,Florida,Floral,2,0.075,2432.1,1240.371
In-Store,WARE-UHY1004,2020-11-16,2020-12-07,2020-12-13,Northeast,Avon Corp,Nebraska,Collectibles,4,0.3,1005,633.15
In-Store,WARE-XYS1001,2020-11-16,2020-11-29,2020-12-02,Northeast,"Fenwal, Corp",California,Blankets,5,0.4,3953,2648.51
Online,WARE-PUJ1005,2020-11-16,2020-11-27,2020-12-07,West,Capweld ,Oregon,Wardrobes,4,0.1,1011.7,424.914
Wholesale,WARE-XYS1001,2020-11-16,2020-11-23,2020-11-29,Northeast,New Ltd,California,Rugs,4,0.05,214.4,115.776
Online,WARE-NMK1003,2020-11-16,2020-11-20,2020-11-29,West,AuroMedics Corp,Connecticut,Dining Furniture,6,0.15,2452.2,1716.54
Online,WARE-XYS1001,2020-11-16,2020-12-02,2020-12-06,Northeast,Pure Group,California,Wall Coverings,1,0.15,187.6,105.056
In-Store,WARE-XYS1001,2020-11-16,2020-12-02,2020-12-09,Midwest,Sundial ,California,Bathroom Furniture,2,0.05,2854.2,1712.52
In-Store,WARE-UHY1004,2020-11-16,2020-12-13,2020-12-19,South,Wuxi Group,Louisiana,Vanities,4,0.15,261.3,138.489
In-Store,WARE-UHY1004,2020-11-16,2020-12-01,2020-12-09,Midwest,Mylan Corp,New Jersey,Vanities,2,0.05,5688.3,3526.746
Distributor,WARE-NMK1003,2020-11-17,2020-11-22,2020-11-23,Midwest,21st Ltd,Iowa,Audio,5,0.2,931.3,772.979
In-Store,WARE-NBV1002,2020-11-17,2020-11-20,2020-11-26,Northeast,Niconovum Corp,California,Home Fragrances,4,0.2,1118.9,850.364
Online,WARE-NMK1003,2020-11-17,2020-11-21,2020-11-28,Northeast,Rochester Ltd,Florida,Wall Frames,5,0.075,1112.2,533.856
Wholesale,WARE-MKL1006,2020-11-17,2020-11-23,2020-11-26,South,AuroMedics Corp,Wisconsin,Wine Storage,2,0.1,1909.5,916.56
Online,WARE-UHY1004,2020-11-17,2020-12-01,2020-12-09,Northeast,"3LAB, Ltd",Michigan,Rugs,5,0.15,5601.2,4312.924
Online,WARE-NMK1003,2020-11-17,2020-11-29,2020-12-03,West,Dharma Ltd,Florida,Stemware,8,0.05,951.4,608.896
Wholesale,WARE-PUJ1005,2020-11-17,2020-12-03,2020-12-05,West,Llorens Ltd,Oklahoma,Vases,4,0.15,194.3,97.15
Distributor,WARE-XYS1001,2020-11-17,2020-12-08,2020-12-15,Midwest,Ei ,California,Ornaments,4,0.05,3195.9,1981.458
In-Store,WARE-UHY1004,2020-11-17,2020-11-26,2020-11-30,Northeast,Procter Corp,North Carolina,Photo Frames,7,0.075,1956.4,1565.12
In-Store,WARE-PUJ1005,2020-11-17,2020-11-19,2020-11-27,West,"PEDIFIX, Corp",Oregon,Vases,8,0.05,938,656.6
Distributor,WARE-XYS1001,2020-11-17,2020-11-20,2020-11-29,South,O.E. Ltd,California,Bakeware,1,0.15,2237.8,1902.13
In-Store,WARE-UHY1004,2020-11-17,2020-11-23,2020-11-25,Northeast,Medsep Group,North Dakota,Festive,8,0.4,3685,3095.4
Online,WARE-NMK1003,2020-11-17,2020-12-15,2020-12-20,Midwest,E. Ltd,Illinois,Collectibles,1,0.2,2820.7,1664.213
In-Store,WARE-UHY1004,2020-11-17,2020-12-15,2020-12-24,Northeast,Burt's Corp,Nevada,Clocks,2,0.05,857.6,445.952
In-Store,WARE-NMK1003,2020-11-18,2020-12-03,2020-12-10,West,Uriel Group,Florida,Bar Tools,1,0.05,871,679.38
Online,WARE-NMK1003,2020-11-18,2020-12-05,2020-12-08,Midwest,Weimei Corp,Colorado,Basketball,7,0.05,3658.2,2780.232
In-Store,WARE-MKL1006,2020-11-18,2020-12-05,2020-12-13,South,AuroMedics Corp,Texas,Floor Lamps,1,0.075,6043.4,2598.662
Online,WARE-PUJ1005,2020-11-18,2020-11-27,2020-12-01,South,New Ltd,Oregon,Serveware,7,0.3,2398.6,1151.328
Online,WARE-NMK1003,2020-11-18,2020-12-14,2020-12-24,South,Pure Group,Colorado,Mirrors,8,0.05,4020,2894.4
In-Store,WARE-XYS1001,2020-11-18,2020-11-25,2020-12-05,Northeast,O.E. Ltd,California,Candles,3,0.1,214.4,137.216
Online,WARE-UHY1004,2020-11-18,2020-12-10,2020-12-15,South,WakeFern ,New York,Dining Furniture,1,0.15,6210.9,2981.232
In-Store,WARE-UHY1004,2020-11-19,2020-12-11,2020-12-17,West,Ohio ,New York,Bakeware,6,0.4,2432.1,1167.408
In-Store,WARE-PUJ1005,2020-11-19,2020-12-05,2020-12-12,Midwest,Rochester Ltd,New York,Wine Storage,6,0.15,201,168.84
Distributor,WARE-NBV1002,2020-11-19,2020-11-25,2020-12-02,Northeast,O.E. Ltd,California,Home Fragrances,1,0.075,683.4,362.202
In-Store,WARE-XYS1001,2020-11-19,2020-11-30,2020-12-06,West,OUR Ltd,California,Wreaths,4,0.3,6271.2,3762.72
Wholesale,WARE-MKL1006,2020-11-19,2020-12-03,2020-12-10,Northeast,"Exact-Rx, Corp",Texas,Sculptures,2,0.05,911.2,382.704
Online,WARE-NBV1002,2020-11-19,2020-11-26,2020-11-27,South,New Ltd,California,Candleholders,4,0.075,221.1,159.192
Distributor,WARE-PUJ1005,2020-11-19,2020-12-02,2020-12-07,Northeast,"Fenwal, Corp",Texas,Outdoor Decor,3,0.2,221.1,106.128
Online,WARE-NMK1003,2020-11-19,2020-12-14,2020-12-19,Midwest,Sundial ,District of Columbia,Wall Frames,6,0.15,3999.9,2719.932
Wholesale,WARE-PUJ1005,2020-11-20,2020-12-09,2020-12-12,South,Sundial ,Oregon,Clocks,5,0.05,723.6,376.272
